A,B,C,Step,InitCondNum,State
1,1,1,2,24,111
0,0,0,3,24,000
1,1,1,4,24,111
0,0,0,5,24,000
1,1,1,6,24,111
0,0,0,7,24,000
1,1,1,8,24,111
0,0,0,9,24,000
1,1,1,10,24,111
0,0,0,11,24,000
1,1,1,12,24,111
0,0,0,13,24,000
1,1,1,14,24,111
0,0,0,15,24,000
1,1,1,16,24,111
0,0,0,17,24,000
1,1,1,18,24,111
0,0,0,19,24,000
1,1,1,20,24,111
0,0,0,21,24,000
1,1,1,22,24,111
0,0,0,23,24,000
1,1,1,24,24,111
0,0,0,25,24,000
1,1,1,26,24,111
0,0,0,27,24,000
1,1,1,28,24,111
0,0,0,29,24,000
1,1,1,30,24,111
0,0,0,31,24,000
1,1,1,32,24,111
0,0,0,33,24,000
1,1,1,34,24,111
0,0,0,35,24,000
1,1,1,36,24,111
0,0,0,37,24,000
1,1,1,38,24,111
0,0,0,39,24,000
1,1,1,40,24,111
0,0,0,41,24,000
1,1,1,42,24,111
0,0,0,43,24,000
1,1,1,44,24,111
0,0,0,45,24,000
1,1,1,46,24,111
0,0,0,47,24,000
1,1,1,48,24,111
0,0,0,49,24,000
1,1,1,50,24,111
0,0,0,51,24,000
1,1,1,52,24,111
0,0,0,53,24,000
1,1,1,54,24,111
0,0,0,55,24,000
1,1,1,56,24,111
0,0,0,57,24,000
1,1,1,58,24,111
0,0,0,59,24,000
1,1,1,60,24,111
0,0,0,61,24,000
1,1,1,62,24,111
0,0,0,63,24,000
1,1,1,64,24,111
0,0,0,65,24,000
1,1,1,66,24,111
0,0,0,67,24,000
1,1,1,68,24,111
0,0,0,69,24,000
1,1,1,70,24,111
0,0,0,71,24,000
1,1,1,72,24,111
0,0,0,73,24,000
1,1,1,74,24,111
0,0,0,75,24,000
1,1,1,76,24,111
0,0,0,77,24,000
1,1,1,78,24,111
0,0,0,79,24,000
1,1,1,80,24,111
0,0,0,81,24,000
1,1,1,82,24,111
0,0,0,83,24,000
1,1,1,84,24,111
0,0,0,85,24,000
1,1,1,86,24,111
0,0,0,87,24,000
1,1,1,88,24,111
0,0,0,89,24,000
1,1,1,90,24,111
0,0,0,91,24,000
1,1,1,92,24,111
0,0,0,93,24,000
1,1,1,94,24,111
0,0,0,95,24,000
1,1,1,96,24,111
0,0,0,97,24,000
1,1,1,98,24,111
0,0,0,99,24,000
1,1,1,100,24,111
0,0,0,101,24,000
0,1,0,1,25,010
0,1,0,2,25,010
0,1,0,3,25,010
0,1,0,4,25,010
0,1,0,5,25,010
0,1,0,6,25,010
0,1,0,7,25,010
0,1,0,8,25,010
0,1,0,9,25,010
0,1,0,10,25,010
0,1,0,11,25,010
0,1,0,12,25,010
0,1,0,13,25,010
0,1,0,14,25,010
0,1,0,15,25,010
0,1,0,16,25,010
0,1,0,17,25,010
0,1,0,18,25,010
0,1,0,19,25,010
0,1,0,20,25,010
0,1,0,21,25,010
0,1,0,22,25,010
0,1,0,23,25,010
0,1,0,24,25,010
0,1,0,25,25,010
0,1,0,26,25,010
0,1,0,27,25,010
0,1,0,28,25,010
0,1,0,29,25,010
0,1,0,30,25,010
0,1,0,31,25,010
0,1,0,32,25,010
0,1,0,33,25,010
0,1,0,34,25,010
0,1,0,35,25,010
0,1,0,36,25,010
0,1,0,37,25,010
0,1,0,38,25,010
0,1,0,39,25,010
0,1,0,40,25,010
0,1,0,41,25,010
0,1,0,42,25,010
0,1,0,43,25,010
0,1,0,44,25,010
0,1,0,45,25,010
0,1,0,46,25,010
0,1,0,47,25,010
0,1,0,48,25,010
0,1,0,49,25,010
0,1,0,50,25,010
0,1,0,51,25,010
0,1,0,52,25,010
0,1,0,53,25,010
0,1,0,54,25,010
0,1,0,55,25,010
0,1,0,56,25,010
0,1,0,57,25,010
0,1,0,58,25,010
0,1,0,59,25,010
0,1,0,60,25,010
0,1,0,61,25,010
0,1,0,62,25,010
0,1,0,63,25,010
0,1,0,64,25,010
0,1,0,65,25,010
0,1,0,66,25,010
0,1,0,67,25,010
0,1,0,68,25,010
0,1,0,69,25,010
0,1,0,70,25,010
0,1,0,71,25,010
0,1,0,72,25,010
0,1,0,73,25,010
0,1,0,74,25,010
0,1,0,75,25,010
0,1,0,76,25,010
0,1,0,77,25,010
0,1,0,78,25,010
0,1,0,79,25,010
0,1,0,80,25,010
0,1,0,81,25,010
0,1,0,82,25,010
0,1,0,83,25,010
0,1,0,84,25,010
0,1,0,85,25,010
0,1,0,86,25,010
0,1,0,87,25,010
0,1,0,88,25,010
0,1,0,89,25,010
0,1,0,90,25,010
0,1,0,91,25,010
0,1,0,92,25,010
0,1,0,93,25,010
0,1,0,94,25,010
0,1,0,95,25,010
0,1,0,96,25,010
0,1,0,97,25,010
0,1,0,98,25,010
0,1,0,99,25,010
0,1,0,100,25,010
0,1,0,101,25,010
0,0,1,1,26,001
0,0,1,2,26,001
0,0,1,3,26,001
0,0,1,4,26,001
0,0,1,5,26,001
0,0,1,6,26,001
0,0,1,7,26,001
0,0,1,8,26,001
0,0,1,9,26,001
0,0,1,10,26,001
0,0,1,11,26,001
0,0,1,12,26,001
0,0,1,13,26,001
0,0,1,14,26,001
0,0,1,15,26,001
0,0,1,16,26,001
0,0,1,17,26,001
0,0,1,18,26,001
0,0,1,19,26,001
0,0,1,20,26,001
0,0,1,21,26,001
0,0,1,22,26,001
0,0,1,23,26,001
0,0,1,24,26,001
0,0,1,25,26,001
0,0,1,26,26,001
0,0,1,27,26,001
0,0,1,28,26,001
0,0,1,29,26,001
0,0,1,30,26,001
0,0,1,31,26,001
0,0,1,32,26,001
0,0,1,33,26,001
0,0,1,34,26,001
0,0,1,35,26,001
0,0,1,36,26,001
0,0,1,37,26,001
0,0,1,38,26,001
0,0,1,39,26,001
0,0,1,40,26,001
0,0,1,41,26,001
0,0,1,42,26,001
0,0,1,43,26,001
0,0,1,44,26,001
0,0,1,45,26,001
0,0,1,46,26,001
0,0,1,47,26,001
0,0,1,48,26,001
0,0,1,49,26,001
0,0,1,50,26,001
0,0,1,51,26,001
0,0,1,52,26,001
0,0,1,53,26,001
0,0,1,54,26,001
0,0,1,55,26,001
0,0,1,56,26,001
0,0,1,57,26,001
0,0,1,58,26,001
0,0,1,59,26,001
0,0,1,60,26,001
0,0,1,61,26,001
0,0,1,62,26,001
0,0,1,63,26,001
0,0,1,64,26,001
0,0,1,65,26,001
0,0,1,66,26,001
0,0,1,67,26,001
0,0,1,68,26,001
0,0,1,69,26,001
0,0,1,70,26,001
0,0,1,71,26,001
0,0,1,72,26,001
0,0,1,73,26,001
0,0,1,74,26,001
0,0,1,75,26,001
0,0,1,76,26,001
0,0,1,77,26,001
0,0,1,78,26,001
0,0,1,79,26,001
0,0,1,80,26,001
0,0,1,81,26,001
0,0,1,82,26,001
0,0,1,83,26,001
0,0,1,84,26,001
0,0,1,85,26,001
0,0,1,86,26,001
0,0,1,87,26,001
0,0,1,88,26,001
0,0,1,89,26,001
0,0,1,90,26,001
0,0,1,91,26,001
0,0,1,92,26,001
0,0,1,93,26,001
0,0,1,94,26,001
0,0,1,95,26,001
0,0,1,96,26,001
0,0,1,97,26,001
0,0,1,98,26,001
0,0,1,99,26,001
0,0,1,100,26,001
0,0,1,101,26,001
1,1,1,1,27,111
0,0,0,2,27,000
1,1,1,3,27,111
0,0,0,4,27,000
1,1,1,5,27,111
0,0,0,6,27,000
1,1,1,7,27,111
0,0,0,8,27,000
1,1,1,9,27,111
0,0,0,10,27,000
1,1,1,11,27,111
0,0,0,12,27,000
1,1,1,13,27,111
0,0,0,14,27,000
1,1,1,15,27,111
0,0,0,16,27,000
1,1,1,17,27,111
0,0,0,18,27,000
1,1,1,19,27,111
0,0,0,20,27,000
1,1,1,21,27,111
0,0,0,22,27,000
1,1,1,23,27,111
0,0,0,24,27,000
1,1,1,25,27,111
0,0,0,26,27,000
1,1,1,27,27,111
0,0,0,28,27,000
1,1,1,29,27,111
0,0,0,30,27,000
1,1,1,31,27,111
0,0,0,32,27,000
1,1,1,33,27,111
0,0,0,34,27,000
1,1,1,35,27,111
0,0,0,36,27,000
1,1,1,37,27,111
0,0,0,38,27,000
1,1,1,39,27,111
0,0,0,40,27,000
1,1,1,41,27,111
0,0,0,42,27,000
1,1,1,43,27,111
0,0,0,44,27,000
1,1,1,45,27,111
0,0,0,46,27,000
1,1,1,47,27,111
0,0,0,48,27,000
1,1,1,49,27,111
0,0,0,50,27,000
1,1,1,51,27,111
0,0,0,52,27,000
1,1,1,53,27,111
0,0,0,54,27,000
1,1,1,55,27,111
0,0,0,56,27,000
1,1,1,57,27,111
0,0,0,58,27,000
1,1,1,59,27,111
0,0,0,60,27,000
1,1,1,61,27,111
0,0,0,62,27,000
1,1,1,63,27,111
0,0,0,64,27,000
1,1,1,65,27,111
0,0,0,66,27,000
1,1,1,67,27,111
0,0,0,68,27,000
1,1,1,69,27,111
0,0,0,70,27,000
1,1,1,71,27,111
0,0,0,72,27,000
1,1,1,73,27,111
0,0,0,74,27,000
1,1,1,75,27,111
0,0,0,76,27,000
1,1,1,77,27,111
0,0,0,78,27,000
1,1,1,79,27,111
0,0,0,80,27,000
1,1,1,81,27,111
0,0,0,82,27,000
1,1,1,83,27,111
0,0,0,84,27,000
1,1,1,85,27,111
0,0,0,86,27,000
1,1,1,87,27,111
0,0,0,88,27,000
1,1,1,89,27,111
0,0,0,90,27,000
1,1,1,91,27,111
0,0,0,92,27,000
1,1,1,93,27,111
0,0,0,94,27,000
1,1,1,95,27,111
0,0,0,96,27,000
1,1,1,97,27,111
0,0,0,98,27,000
1,1,1,99,27,111
0,0,0,100,27,000
1,1,1,101,27,111
1,0,1,1,28,101
1,0,1,2,28,101
1,0,1,3,28,101
1,0,1,4,28,101
1,0,1,5,28,101
1,0,1,6,28,101
1,0,1,7,28,101
1,0,1,8,28,101
1,0,1,9,28,101
1,0,1,10,28,101
1,0,1,11,28,101
1,0,1,12,28,101
1,0,1,13,28,101
1,0,1,14,28,101
1,0,1,15,28,101
1,0,1,16,28,101
1,0,1,17,28,101
1,0,1,18,28,101
1,0,1,19,28,101
1,0,1,20,28,101
1,0,1,21,28,101
1,0,1,22,28,101
1,0,1,23,28,101
1,0,1,24,28,101
1,0,1,25,28,101
1,0,1,26,28,101
1,0,1,27,28,101
1,0,1,28,28,101
1,0,1,29,28,101
1,0,1,30,28,101
1,0,1,31,28,101
1,0,1,32,28,101
1,0,1,33,28,101
1,0,1,34,28,101
1,0,1,35,28,101
1,0,1,36,28,101
1,0,1,37,28,101
1,0,1,38,28,101
1,0,1,39,28,101
1,0,1,40,28,101
1,0,1,41,28,101
1,0,1,42,28,101
1,0,1,43,28,101
1,0,1,44,28,101
1,0,1,45,28,101
1,0,1,46,28,101
1,0,1,47,28,101
1,0,1,48,28,101
1,0,1,49,28,101
1,0,1,50,28,101
1,0,1,51,28,101
1,0,1,52,28,101
1,0,1,53,28,101
1,0,1,54,28,101
1,0,1,55,28,101
1,0,1,56,28,101
1,0,1,57,28,101
1,0,1,58,28,101
1,0,1,59,28,101
1,0,1,60,28,101
1,0,1,61,28,101
1,0,1,62,28,101
1,0,1,63,28,101
1,0,1,64,28,101
1,0,1,65,28,101
1,0,1,66,28,101
1,0,1,67,28,101
1,0,1,68,28,101
1,0,1,69,28,101
1,0,1,70,28,101
1,0,1,71,28,101
1,0,1,72,28,101
1,0,1,73,28,101
1,0,1,74,28,101
1,0,1,75,28,101
1,0,1,76,28,101
1,0,1,77,28,101
1,0,1,78,28,101
1,0,1,79,28,101
1,0,1,80,28,101
1,0,1,81,28,101
1,0,1,82,28,101
1,0,1,83,28,101
1,0,1,84,28,101
1,0,1,85,28,101
1,0,1,86,28,101
1,0,1,87,28,101
1,0,1,88,28,101
1,0,1,89,28,101
1,0,1,90,28,101
1,0,1,91,28,101
1,0,1,92,28,101
1,0,1,93,28,101
1,0,1,94,28,101
1,0,1,95,28,101
1,0,1,96,28,101
1,0,1,97,28,101
1,0,1,98,28,101
1,0,1,99,28,101
1,0,1,100,28,101
1,0,1,101,28,101
1,1,1,1,29,111
0,0,0,2,29,000
1,1,1,3,29,111
0,0,0,4,29,000
1,1,1,5,29,111
0,0,0,6,29,000
1,1,1,7,29,111
0,0,0,8,29,000
1,1,1,9,29,111
0,0,0,10,29,000
1,1,1,11,29,111
0,0,0,12,29,000
1,1,1,13,29,111
0,0,0,14,29,000
1,1,1,15,29,111
0,0,0,16,29,000
1,1,1,17,29,111
0,0,0,18,29,000
1,1,1,19,29,111
0,0,0,20,29,000
1,1,1,21,29,111
0,0,0,22,29,000
1,1,1,23,29,111
0,0,0,24,29,000
1,1,1,25,29,111
0,0,0,26,29,000
1,1,1,27,29,111
0,0,0,28,29,000
1,1,1,29,29,111
0,0,0,30,29,000
1,1,1,31,29,111
0,0,0,32,29,000
1,1,1,33,29,111
0,0,0,34,29,000
1,1,1,35,29,111
0,0,0,36,29,000
1,1,1,37,29,111
0,0,0,38,29,000
1,1,1,39,29,111
0,0,0,40,29,000
1,1,1,41,29,111
0,0,0,42,29,000
1,1,1,43,29,111
0,0,0,44,29,000
1,1,1,45,29,111
0,0,0,46,29,000
1,1,1,47,29,111
0,0,0,48,29,000
1,1,1,49,29,111
0,0,0,50,29,000
1,1,1,51,29,111
0,0,0,52,29,000
1,1,1,53,29,111
0,0,0,54,29,000
1,1,1,55,29,111
0,0,0,56,29,000
1,1,1,57,29,111
0,0,0,58,29,000
1,1,1,59,29,111
0,0,0,60,29,000
1,1,1,61,29,111
0,0,0,62,29,000
1,1,1,63,29,111
0,0,0,64,29,000
1,1,1,65,29,111
0,0,0,66,29,000
1,1,1,67,29,111
0,0,0,68,29,000
1,1,1,69,29,111
0,0,0,70,29,000
1,1,1,71,29,111
0,0,0,72,29,000
1,1,1,73,29,111
0,0,0,74,29,000
1,1,1,75,29,111
0,0,0,76,29,000
1,1,1,77,29,111
0,0,0,78,29,000
1,1,1,79,29,111
0,0,0,80,29,000
1,1,1,81,29,111
0,0,0,82,29,000
1,1,1,83,29,111
0,0,0,84,29,000
1,1,1,85,29,111
0,0,0,86,29,000
1,1,1,87,29,111
0,0,0,88,29,000
1,1,1,89,29,111
0,0,0,90,29,000
1,1,1,91,29,111
0,0,0,92,29,000
1,1,1,93,29,111
0,0,0,94,29,000
1,1,1,95,29,111
0,0,0,96,29,000
1,1,1,97,29,111
0,0,0,98,29,000
1,1,1,99,29,111
0,0,0,100,29,000
1,1,1,101,29,111
1,1,0,1,30,110
1,1,0,2,30,110
1,1,0,3,30,110
1,1,0,4,30,110
1,1,0,5,30,110
1,1,0,6,30,110
1,1,0,7,30,110
1,1,0,8,30,110
1,1,0,9,30,110
1,1,0,10,30,110
1,1,0,11,30,110
1,1,0,12,30,110
1,1,0,13,30,110
1,1,0,14,30,110
1,1,0,15,30,110
1,1,0,16,30,110
1,1,0,17,30,110
1,1,0,18,30,110
1,1,0,19,30,110
1,1,0,20,30,110
1,1,0,21,30,110
1,1,0,22,30,110
1,1,0,23,30,110
1,1,0,24,30,110
1,1,0,25,30,110
1,1,0,26,30,110
1,1,0,27,30,110
1,1,0,28,30,110
1,1,0,29,30,110
1,1,0,30,30,110
1,1,0,31,30,110
1,1,0,32,30,110
1,1,0,33,30,110
1,1,0,34,30,110
1,1,0,35,30,110
1,1,0,36,30,110
1,1,0,37,30,110
1,1,0,38,30,110
1,1,0,39,30,110
1,1,0,40,30,110
1,1,0,41,30,110
1,1,0,42,30,110
1,1,0,43,30,110
1,1,0,44,30,110
1,1,0,45,30,110
1,1,0,46,30,110
1,1,0,47,30,110
1,1,0,48,30,110
1,1,0,49,30,110
1,1,0,50,30,110
1,1,0,51,30,110
1,1,0,52,30,110
1,1,0,53,30,110
1,1,0,54,30,110
1,1,0,55,30,110
1,1,0,56,30,110
1,1,0,57,30,110
1,1,0,58,30,110
1,1,0,59,30,110
1,1,0,60,30,110
1,1,0,61,30,110
1,1,0,62,30,110
1,1,0,63,30,110
1,1,0,64,30,110
1,1,0,65,30,110
1,1,0,66,30,110
1,1,0,67,30,110
1,1,0,68,30,110
1,1,0,69,30,110
1,1,0,70,30,110
1,1,0,71,30,110
1,1,0,72,30,110
1,1,0,73,30,110
1,1,0,74,30,110
1,1,0,75,30,110
1,1,0,76,30,110
1,1,0,77,30,110
1,1,0,78,30,110
1,1,0,79,30,110
1,1,0,80,30,110
1,1,0,81,30,110
1,1,0,82,30,110
1,1,0,83,30,110
1,1,0,84,30,110
1,1,0,85,30,110
1,1,0,86,30,110
1,1,0,87,30,110
1,1,0,88,30,110
1,1,0,89,30,110
1,1,0,90,30,110
1,1,0,91,30,110
1,1,0,92,30,110
1,1,0,93,30,110
1,1,0,94,30,110
1,1,0,95,30,110
1,1,0,96,30,110
1,1,0,97,30,110
1,1,0,98,30,110
1,1,0,99,30,110
1,1,0,100,30,110
1,1,0,101,30,110
0,0,0,1,31,000
1,1,1,2,31,111
0,0,0,3,31,000
1,1,1,4,31,111
0,0,0,5,31,000
1,1,1,6,31,111
0,0,0,7,31,000
1,1,1,8,31,111
0,0,0,9,31,000
1,1,1,10,31,111
0,0,0,11,31,000
1,1,1,12,31,111
0,0,0,13,31,000
1,1,1,14,31,111
0,0,0,15,31,000
1,1,1,16,31,111
0,0,0,17,31,000
1,1,1,18,31,111
0,0,0,19,31,000
1,1,1,20,31,111
0,0,0,21,31,000
1,1,1,22,31,111
0,0,0,23,31,000
1,1,1,24,31,111
0,0,0,25,31,000
1,1,1,26,31,111
0,0,0,27,31,000
1,1,1,28,31,111
0,0,0,29,31,000
1,1,1,30,31,111
0,0,0,31,31,000
1,1,1,32,31,111
0,0,0,33,31,000
1,1,1,34,31,111
0,0,0,35,31,000
1,1,1,36,31,111
0,0,0,37,31,000
1,1,1,38,31,111
0,0,0,39,31,000
1,1,1,40,31,111
0,0,0,41,31,000
1,1,1,42,31,111
0,0,0,43,31,000
1,1,1,44,31,111
0,0,0,45,31,000
1,1,1,46,31,111
0,0,0,47,31,000
1,1,1,48,31,111
0,0,0,49,31,000
1,1,1,50,31,111
0,0,0,51,31,000
1,1,1,52,31,111
0,0,0,53,31,000
1,1,1,54,31,111
0,0,0,55,31,000
1,1,1,56,31,111
0,0,0,57,31,000
1,1,1,58,31,111
0,0,0,59,31,000
1,1,1,60,31,111
0,0,0,61,31,000
1,1,1,62,31,111
0,0,0,63,31,000
1,1,1,64,31,111
0,0,0,65,31,000
1,1,1,66,31,111
0,0,0,67,31,000
1,1,1,68,31,111
0,0,0,69,31,000
1,1,1,70,31,111
0,0,0,71,31,000
1,1,1,72,31,111
0,0,0,73,31,000
1,1,1,74,31,111
0,0,0,75,31,000
1,1,1,76,31,111
0,0,0,77,31,000
1,1,1,78,31,111
0,0,0,79,31,000
1,1,1,80,31,111
0,0,0,81,31,000
1,1,1,82,31,111
0,0,0,83,31,000
1,1,1,84,31,111
0,0,0,85,31,000
1,1,1,86,31,111
0,0,0,87,31,000
1,1,1,88,31,111
0,0,0,89,31,000
1,1,1,90,31,111
0,0,0,91,31,000
1,1,1,92,31,111
0,0,0,93,31,000
1,1,1,94,31,111
0,0,0,95,31,000
1,1,1,96,31,111
0,0,0,97,31,000
1,1,1,98,31,111
0,0,0,99,31,000
1,1,1,100,31,111
0,0,0,101,31,000
0,0,1,1,32,001
0,0,1,2,32,001
0,0,1,3,32,001
0,0,1,4,32,001
0,0,1,5,32,001
0,0,1,6,32,001
0,0,1,7,32,001
0,0,1,8,32,001
0,0,1,9,32,001
0,0,1,10,32,001
0,0,1,11,32,001
0,0,1,12,32,001
0,0,1,13,32,001
0,0,1,14,32,001
0,0,1,15,32,001
0,0,1,16,32,001
0,0,1,17,32,001
0,0,1,18,32,001
0,0,1,19,32,001
0,0,1,20,32,001
0,0,1,21,32,001
0,0,1,22,32,001
0,0,1,23,32,001
0,0,1,24,32,001
0,0,1,25,32,001
0,0,1,26,32,001
0,0,1,27,32,001
0,0,1,28,32,001
0,0,1,29,32,001
0,0,1,30,32,001
0,0,1,31,32,001
0,0,1,32,32,001
0,0,1,33,32,001
0,0,1,34,32,001
0,0,1,35,32,001
0,0,1,36,32,001
0,0,1,37,32,001
0,0,1,38,32,001
0,0,1,39,32,001
0,0,1,40,32,001
0,0,1,41,32,001
0,0,1,42,32,001
0,0,1,43,32,001
0,0,1,44,32,001
0,0,1,45,32,001
0,0,1,46,32,001
0,0,1,47,32,001
0,0,1,48,32,001
0,0,1,49,32,001
0,0,1,50,32,001
0,0,1,51,32,001
0,0,1,52,32,001
0,0,1,53,32,001
0,0,1,54,32,001
0,0,1,55,32,001
0,0,1,56,32,001
0,0,1,57,32,001
0,0,1,58,32,001
0,0,1,59,32,001
0,0,1,60,32,001
0,0,1,61,32,001
0,0,1,62,32,001
0,0,1,63,32,001
0,0,1,64,32,001
0,0,1,65,32,001
0,0,1,66,32,001
0,0,1,67,32,001
0,0,1,68,32,001
0,0,1,69,32,001
0,0,1,70,32,001
0,0,1,71,32,001
0,0,1,72,32,001
0,0,1,73,32,001
0,0,1,74,32,001
0,0,1,75,32,001
0,0,1,76,32,001
0,0,1,77,32,001
0,0,1,78,32,001
0,0,1,79,32,001
0,0,1,80,32,001
0,0,1,81,32,001
0,0,1,82,32,001
0,0,1,83,32,001
0,0,1,84,32,001
0,0,1,85,32,001
0,0,1,86,32,001
0,0,1,87,32,001
0,0,1,88,32,001
0,0,1,89,32,001
0,0,1,90,32,001
0,0,1,91,32,001
0,0,1,92,32,001
0,0,1,93,32,001
0,0,1,94,32,001
0,0,1,95,32,001
0,0,1,96,32,001
0,0,1,97,32,001
0,0,1,98,32,001
0,0,1,99,32,001
0,0,1,100,32,001
0,0,1,101,32,001
0,0,0,1,33,000
1,1,1,2,33,111
0,0,0,3,33,000
1,1,1,4,33,111
0,0,0,5,33,000
1,1,1,6,33,111
0,0,0,7,33,000
1,1,1,8,33,111
0,0,0,9,33,000
1,1,1,10,33,111
0,0,0,11,33,000
1,1,1,12,33,111
0,0,0,13,33,000
1,1,1,14,33,111
0,0,0,15,33,000
1,1,1,16,33,111
0,0,0,17,33,000
1,1,1,18,33,111
0,0,0,19,33,000
1,1,1,20,33,111
0,0,0,21,33,000
1,1,1,22,33,111
0,0,0,23,33,000
1,1,1,24,33,111
0,0,0,25,33,000
1,1,1,26,33,111
0,0,0,27,33,000
1,1,1,28,33,111
0,0,0,29,33,000
1,1,1,30,33,111
0,0,0,31,33,000
1,1,1,32,33,111
0,0,0,33,33,000
1,1,1,34,33,111
0,0,0,35,33,000
1,1,1,36,33,111
0,0,0,37,33,000
1,1,1,38,33,111
0,0,0,39,33,000
1,1,1,40,33,111
0,0,0,41,33,000
1,1,1,42,33,111
0,0,0,43,33,000
1,1,1,44,33,111
0,0,0,45,33,000
1,1,1,46,33,111
0,0,0,47,33,000
1,1,1,48,33,111
0,0,0,49,33,000
1,1,1,50,33,111
0,0,0,51,33,000
1,1,1,52,33,111
0,0,0,53,33,000
1,1,1,54,33,111
0,0,0,55,33,000
1,1,1,56,33,111
0,0,0,57,33,000
1,1,1,58,33,111
0,0,0,59,33,000
1,1,1,60,33,111
0,0,0,61,33,000
1,1,1,62,33,111
0,0,0,63,33,000
1,1,1,64,33,111
0,0,0,65,33,000
1,1,1,66,33,111
0,0,0,67,33,000
1,1,1,68,33,111
0,0,0,69,33,000
1,1,1,70,33,111
0,0,0,71,33,000
1,1,1,72,33,111
0,0,0,73,33,000
1,1,1,74,33,111
0,0,0,75,33,000
1,1,1,76,33,111
0,0,0,77,33,000
1,1,1,78,33,111
0,0,0,79,33,000
1,1,1,80,33,111
0,0,0,81,33,000
1,1,1,82,33,111
0,0,0,83,33,000
1,1,1,84,33,111
0,0,0,85,33,000
1,1,1,86,33,111
0,0,0,87,33,000
1,1,1,88,33,111
0,0,0,89,33,000
1,1,1,90,33,111
0,0,0,91,33,000
1,1,1,92,33,111
0,0,0,93,33,000
1,1,1,94,33,111
0,0,0,95,33,000
1,1,1,96,33,111
0,0,0,97,33,000
1,1,1,98,33,111
0,0,0,99,33,000
1,1,1,100,33,111
0,0,0,101,33,000
0,1,1,1,34,011
0,1,1,2,34,011
0,1,1,3,34,011
0,1,1,4,34,011
0,1,1,5,34,011
0,1,1,6,34,011
0,1,1,7,34,011
0,1,1,8,34,011
0,1,1,9,34,011
0,1,1,10,34,011
0,1,1,11,34,011
0,1,1,12,34,011
0,1,1,13,34,011
0,1,1,14,34,011
0,1,1,15,34,011
0,1,1,16,34,011
0,1,1,17,34,011
0,1,1,18,34,011
0,1,1,19,34,011
0,1,1,20,34,011
0,1,1,21,34,011
0,1,1,22,34,011
0,1,1,23,34,011
0,1,1,24,34,011
0,1,1,25,34,011
0,1,1,26,34,011
0,1,1,27,34,011
0,1,1,28,34,011
0,1,1,29,34,011
0,1,1,30,34,011
0,1,1,31,34,011
0,1,1,32,34,011
0,1,1,33,34,011
0,1,1,34,34,011
0,1,1,35,34,011
0,1,1,36,34,011
0,1,1,37,34,011
0,1,1,38,34,011
0,1,1,39,34,011
0,1,1,40,34,011
0,1,1,41,34,011
0,1,1,42,34,011
0,1,1,43,34,011
0,1,1,44,34,011
0,1,1,45,34,011
0,1,1,46,34,011
0,1,1,47,34,011
0,1,1,48,34,011
0,1,1,49,34,011
0,1,1,50,34,011
0,1,1,51,34,011
0,1,1,52,34,011
0,1,1,53,34,011
0,1,1,54,34,011
0,1,1,55,34,011
0,1,1,56,34,011
0,1,1,57,34,011
0,1,1,58,34,011
0,1,1,59,34,011
0,1,1,60,34,011
0,1,1,61,34,011
0,1,1,62,34,011
0,1,1,63,34,011
0,1,1,64,34,011
0,1,1,65,34,011
0,1,1,66,34,011
0,1,1,67,34,011
0,1,1,68,34,011
0,1,1,69,34,011
0,1,1,70,34,011
0,1,1,71,34,011
0,1,1,72,34,011
0,1,1,73,34,011
0,1,1,74,34,011
0,1,1,75,34,011
0,1,1,76,34,011
0,1,1,77,34,011
0,1,1,78,34,011
0,1,1,79,34,011
0,1,1,80,34,011
0,1,1,81,34,011
0,1,1,82,34,011
0,1,1,83,34,011
0,1,1,84,34,011
0,1,1,85,34,011
0,1,1,86,34,011
0,1,1,87,34,011
0,1,1,88,34,011
0,1,1,89,34,011
0,1,1,90,34,011
0,1,1,91,34,011
0,1,1,92,34,011
0,1,1,93,34,011
0,1,1,94,34,011
0,1,1,95,34,011
0,1,1,96,34,011
0,1,1,97,34,011
0,1,1,98,34,011
0,1,1,99,34,011
0,1,1,100,34,011
0,1,1,101,34,011
0,1,1,1,35,011
0,1,1,2,35,011
0,1,1,3,35,011
0,1,1,4,35,011
0,1,1,5,35,011
0,1,1,6,35,011
0,1,1,7,35,011
0,1,1,8,35,011
0,1,1,9,35,011
0,1,1,10,35,011
0,1,1,11,35,011
0,1,1,12,35,011
0,1,1,13,35,011
0,1,1,14,35,011
0,1,1,15,35,011
0,1,1,16,35,011
0,1,1,17,35,011
0,1,1,18,35,011
0,1,1,19,35,011
0,1,1,20,35,011
0,1,1,21,35,011
0,1,1,22,35,011
0,1,1,23,35,011
0,1,1,24,35,011
0,1,1,25,35,011
0,1,1,26,35,011
0,1,1,27,35,011
0,1,1,28,35,011
0,1,1,29,35,011
0,1,1,30,35,011
0,1,1,31,35,011
0,1,1,32,35,011
0,1,1,33,35,011
0,1,1,34,35,011
0,1,1,35,35,011
0,1,1,36,35,011
0,1,1,37,35,011
0,1,1,38,35,011
0,1,1,39,35,011
0,1,1,40,35,011
0,1,1,41,35,011
0,1,1,42,35,011
0,1,1,43,35,011
0,1,1,44,35,011
0,1,1,45,35,011
0,1,1,46,35,011
0,1,1,47,35,011
0,1,1,48,35,011
0,1,1,49,35,011
0,1,1,50,35,011
0,1,1,51,35,011
0,1,1,52,35,011
0,1,1,53,35,011
0,1,1,54,35,011
0,1,1,55,35,011
