A,B,Step,InitCondNum,State
0,0,29,50,00
1,0,30,50,10
1,0,31,50,10
0,0,32,50,00
1,0,33,50,10
0,0,34,50,00
0,1,35,50,01
0,1,36,50,01
0,1,37,50,01
0,0,38,50,00
0,1,39,50,01
0,1,40,50,01
0,0,41,50,00
0,1,42,50,01
0,1,43,50,01
0,0,44,50,00
1,0,45,50,10
0,0,46,50,00
1,0,47,50,10
1,0,48,50,10
1,0,49,50,10
1,0,50,50,10
0,0,51,50,00
1,0,52,50,10
1,0,53,50,10
0,0,54,50,00
1,0,55,50,10
1,0,56,50,10
0,0,57,50,00
1,0,58,50,10
1,0,59,50,10
1,0,60,50,10
0,0,61,50,00
0,1,62,50,01
0,0,63,50,00
0,1,64,50,01
0,1,65,50,01
0,0,66,50,00
1,0,67,50,10
1,0,68,50,10
1,0,69,50,10
0,0,70,50,00
1,0,71,50,10
1,0,72,50,10
1,0,73,50,10
1,0,74,50,10
0,0,75,50,00
1,0,76,50,10
1,0,77,50,10
1,0,78,50,10
1,0,79,50,10
1,0,80,50,10
1,0,81,50,10
0,0,82,50,00
1,0,83,50,10
1,0,84,50,10
1,0,85,50,10
1,0,86,50,10
0,0,87,50,00
0,1,88,50,01
0,1,89,50,01
0,0,90,50,00
0,1,91,50,01
0,0,92,50,00
0,1,93,50,01
0,0,94,50,00
0,1,95,50,01
0,1,96,50,01
0,1,97,50,01
0,1,98,50,01
0,1,99,50,01
0,1,100,50,01
0,1,101,50,01
1,0,1,50,10
1,0,2,50,10
0,0,3,50,00
0,1,4,50,01
0,1,5,50,01
0,0,6,50,00
1,0,7,50,10
1,0,8,50,10
0,0,9,50,00
0,1,10,50,01
0,0,11,50,00
0,1,12,50,01
0,0,13,50,00
1,0,14,50,10
1,0,15,50,10
1,0,16,50,10
0,0,17,50,00
0,1,18,50,01
0,1,19,50,01
0,1,20,50,01
0,0,21,50,00
1,0,22,50,10
1,0,23,50,10
1,0,24,50,10
0,0,25,50,00
0,1,26,50,01
0,0,27,50,00
0,1,28,50,01
0,1,29,50,01
0,0,30,50,00
1,0,31,50,10
1,0,32,50,10
1,0,33,50,10
1,0,34,50,10
1,0,35,50,10
0,0,36,50,00
1,0,37,50,10
0,0,38,50,00
0,1,39,50,01
0,0,40,50,00
1,0,41,50,10
1,0,42,50,10
1,0,43,50,10
0,0,44,50,00
1,0,45,50,10
0,0,46,50,00
1,0,47,50,10
1,0,48,50,10
1,0,49,50,10
1,0,50,50,10
1,0,51,50,10
1,0,52,50,10
1,0,53,50,10
1,0,54,50,10
1,0,55,50,10
1,0,56,50,10
0,0,57,50,00
0,1,58,50,01
0,1,59,50,01
0,0,60,50,00
0,1,61,50,01
0,0,62,50,00
0,1,63,50,01
0,1,64,50,01
0,0,65,50,00
0,1,66,50,01
0,0,67,50,00
1,0,68,50,10
0,0,69,50,00
0,1,70,50,01
0,0,71,50,00
0,1,72,50,01
0,0,73,50,00
0,1,74,50,01
0,1,75,50,01
0,0,76,50,00
1,0,77,50,10
0,0,78,50,00
0,1,79,50,01
0,1,80,50,01
0,0,81,50,00
1,0,82,50,10
1,0,83,50,10
0,0,84,50,00
1,0,85,50,10
0,0,86,50,00
0,1,87,50,01
0,0,88,50,00
1,0,89,50,10
1,0,90,50,10
0,0,91,50,00
0,1,92,50,01
0,1,93,50,01
0,1,94,50,01
0,1,95,50,01
0,1,96,50,01
0,0,97,50,00
0,1,98,50,01
0,1,99,50,01
0,1,100,50,01
0,0,101,50,00
1,0,1,50,10
0,0,2,50,00
1,0,3,50,10
0,0,4,50,00
0,1,5,50,01
0,1,6,50,01
0,1,7,50,01
0,1,8,50,01
0,1,9,50,01
0,0,10,50,00
0,1,11,50,01
0,1,12,50,01
0,1,13,50,01
0,1,14,50,01
0,0,15,50,00
0,1,16,50,01
0,1,17,50,01
0,1,18,50,01
0,1,19,50,01
0,1,20,50,01
0,0,21,50,00
1,0,22,50,10
1,0,23,50,10
0,0,24,50,00
0,1,25,50,01
0,1,26,50,01
0,1,27,50,01
0,1,28,50,01
0,1,29,50,01
0,0,30,50,00
1,0,31,50,10
0,0,32,50,00
1,0,33,50,10
1,0,34,50,10
1,0,35,50,10
0,0,36,50,00
0,1,37,50,01
0,0,38,50,00
0,1,39,50,01
0,0,40,50,00
0,1,41,50,01
0,0,42,50,00
1,0,43,50,10
0,0,44,50,00
1,0,45,50,10
1,0,46,50,10
1,0,47,50,10
1,0,48,50,10
1,0,49,50,10
0,0,50,50,00
1,0,51,50,10
1,0,52,50,10
1,0,53,50,10
0,0,54,50,00
1,0,55,50,10
1,0,56,50,10
0,0,57,50,00
0,1,58,50,01
0,0,59,50,00
1,0,60,50,10
1,0,61,50,10
1,0,62,50,10
1,0,63,50,10
1,0,64,50,10
0,0,65,50,00
0,1,66,50,01
0,1,67,50,01
0,1,68,50,01
0,1,69,50,01
0,1,70,50,01
0,1,71,50,01
0,1,72,50,01
0,0,73,50,00
1,0,74,50,10
1,0,75,50,10
0,0,76,50,00
0,1,77,50,01
0,0,78,50,00
1,0,79,50,10
1,0,80,50,10
1,0,81,50,10
1,0,82,50,10
1,0,83,50,10
0,0,84,50,00
1,0,85,50,10
0,0,86,50,00
0,1,87,50,01
0,1,88,50,01
0,1,89,50,01
0,0,90,50,00
0,1,91,50,01
0,1,92,50,01
0,1,93,50,01
0,0,94,50,00
1,0,95,50,10
0,0,96,50,00
1,0,97,50,10
0,0,98,50,00
1,0,99,50,10
1,0,100,50,10
1,0,101,50,10
1,0,1,50,10
1,0,2,50,10
1,0,3,50,10
0,0,4,50,00
0,1,5,50,01
0,1,6,50,01
0,1,7,50,01
0,1,8,50,01
0,1,9,50,01
0,1,10,50,01
0,0,11,50,00
1,0,12,50,10
0,0,13,50,00
1,0,14,50,10
0,0,15,50,00
1,0,16,50,10
1,0,17,50,10
0,0,18,50,00
1,0,19,50,10
1,0,20,50,10
0,0,21,50,00
1,0,22,50,10
1,0,23,50,10
1,0,24,50,10
1,0,25,50,10
1,0,26,50,10
1,0,27,50,10
0,0,28,50,00
1,0,29,50,10
1,0,30,50,10
1,0,31,50,10
0,0,32,50,00
0,1,33,50,01
0,1,34,50,01
0,0,35,50,00
0,1,36,50,01
0,0,37,50,00
0,1,38,50,01
0,1,39,50,01
0,1,40,50,01
0,0,41,50,00
0,1,42,50,01
0,1,43,50,01
0,0,44,50,00
0,1,45,50,01
0,0,46,50,00
1,0,47,50,10
1,0,48,50,10
0,0,49,50,00
1,0,50,50,10
1,0,51,50,10
1,0,52,50,10
1,0,53,50,10
1,0,54,50,10
0,0,55,50,00
1,0,56,50,10
0,0,57,50,00
1,0,58,50,10
0,0,59,50,00
1,0,60,50,10
0,0,61,50,00
0,1,62,50,01
0,0,63,50,00
0,1,64,50,01
0,0,65,50,00
1,0,66,50,10
0,0,67,50,00
0,1,68,50,01
0,1,69,50,01
0,0,70,50,00
1,0,71,50,10
1,0,72,50,10
1,0,73,50,10
0,0,74,50,00
1,0,75,50,10
0,0,76,50,00
1,0,77,50,10
1,0,78,50,10
0,0,79,50,00
0,1,80,50,01
0,0,81,50,00
1,0,82,50,10
1,0,83,50,10
0,0,84,50,00
1,0,85,50,10
1,0,86,50,10
0,0,87,50,00
0,1,88,50,01
0,0,89,50,00
0,1,90,50,01
0,0,91,50,00
0,1,92,50,01
0,1,93,50,01
0,0,94,50,00
1,0,95,50,10
0,0,96,50,00
0,1,97,50,01
0,1,98,50,01
0,0,99,50,00
0,1,100,50,01
0,0,101,50,00
0,0,1,51,00
0,1,2,51,01
0,0,3,51,00
1,0,4,51,10
0,0,5,51,00
1,0,6,51,10
1,0,7,51,10
1,0,8,51,10
1,0,9,51,10
0,0,10,51,00
0,1,11,51,01
0,0,12,51,00
1,0,13,51,10
1,0,14,51,10
0,0,15,51,00
1,0,16,51,10
0,0,17,51,00
0,1,18,51,01
0,1,19,51,01
0,0,20,51,00
0,1,21,51,01
0,0,22,51,00
1,0,23,51,10
1,0,24,51,10
1,0,25,51,10
0,0,26,51,00
1,0,27,51,10
0,0,28,51,00
0,1,29,51,01
0,1,30,51,01
0,1,31,51,01
0,0,32,51,00
1,0,33,51,10
0,0,34,51,00
0,1,35,51,01
0,0,36,51,00
0,1,37,51,01
0,1,38,51,01
0,1,39,51,01
0,1,40,51,01
0,1,41,51,01
0,1,42,51,01
0,1,43,51,01
0,0,44,51,00
0,1,45,51,01
0,1,46,51,01
0,0,47,51,00
1,0,48,51,10
0,0,49,51,00
0,1,50,51,01
0,1,51,51,01
0,1,52,51,01
0,0,53,51,00
1,0,54,51,10
1,0,55,51,10
1,0,56,51,10
1,0,57,51,10
1,0,58,51,10
1,0,59,51,10
0,0,60,51,00
1,0,61,51,10
1,0,62,51,10
1,0,63,51,10
0,0,64,51,00
0,1,65,51,01
0,0,66,51,00
0,1,67,51,01
0,0,68,51,00
0,1,69,51,01
0,0,70,51,00
1,0,71,51,10
1,0,72,51,10
1,0,73,51,10
1,0,74,51,10
0,0,75,51,00
1,0,76,51,10
1,0,77,51,10
1,0,78,51,10
0,0,79,51,00
0,1,80,51,01
0,1,81,51,01
0,1,82,51,01
0,0,83,51,00
0,1,84,51,01
0,1,85,51,01
0,0,86,51,00
0,1,87,51,01
0,0,88,51,00
0,1,89,51,01
0,0,90,51,00
0,1,91,51,01
0,0,92,51,00
1,0,93,51,10
1,0,94,51,10
0,0,95,51,00
1,0,96,51,10
0,0,97,51,00
0,1,98,51,01
0,1,99,51,01
0,1,100,51,01
0,1,101,51,01
0,0,1,51,00
0,1,2,51,01
0,1,3,51,01
0,1,4,51,01
0,1,5,51,01
0,0,6,51,00
1,0,7,51,10
1,0,8,51,10
0,0,9,51,00
0,1,10,51,01
0,1,11,51,01
0,0,12,51,00
1,0,13,51,10
0,0,14,51,00
1,0,15,51,10
0,0,16,51,00
0,1,17,51,01
0,0,18,51,00
1,0,19,51,10
0,0,20,51,00
0,1,21,51,01
0,0,22,51,00
1,0,23,51,10
1,0,24,51,10
0,0,25,51,00
0,1,26,51,01
0,0,27,51,00
1,0,28,51,10
0,0,29,51,00
0,1,30,51,01
0,0,31,51,00
0,1,32,51,01
0,1,33,51,01
0,1,34,51,01
0,0,35,51,00
1,0,36,51,10
0,0,37,51,00
0,1,38,51,01
0,1,39,51,01
0,0,40,51,00
0,1,41,51,01
0,0,42,51,00
0,1,43,51,01
0,0,44,51,00
1,0,45,51,10
0,0,46,51,00
1,0,47,51,10
1,0,48,51,10
0,0,49,51,00
0,1,50,51,01
0,1,51,51,01
0,1,52,51,01
0,0,53,51,00
1,0,54,51,10
0,0,55,51,00
0,1,56,51,01
0,0,57,51,00
0,1,58,51,01
0,0,59,51,00
0,1,60,51,01
0,1,61,51,01
0,0,62,51,00
0,1,63,51,01
0,1,64,51,01
0,1,65,51,01
0,1,66,51,01
0,1,67,51,01
0,0,68,51,00
1,0,69,51,10
1,0,70,51,10
1,0,71,51,10
1,0,72,51,10
0,0,73,51,00
0,1,74,51,01
0,0,75,51,00
1,0,76,51,10
1,0,77,51,10
0,0,78,51,00
1,0,79,51,10
0,0,80,51,00
0,1,81,51,01
0,0,82,51,00
1,0,83,51,10
1,0,84,51,10
1,0,85,51,10
0,0,86,51,00
1,0,87,51,10
1,0,88,51,10
1,0,89,51,10
1,0,90,51,10
0,0,91,51,00
0,1,92,51,01
0,1,93,51,01
0,0,94,51,00
1,0,95,51,10
0,0,96,51,00
0,1,97,51,01
0,1,98,51,01
0,0,99,51,00
1,0,100,51,10
0,0,101,51,00
0,0,1,51,00
1,0,2,51,10
1,0,3,51,10
0,0,4,51,00
1,0,5,51,10
1,0,6,51,10
0,0,7,51,00
0,1,8,51,01
0,1,9,51,01
0,1,10,51,01
0,0,11,51,00
0,1,12,51,01
0,0,13,51,00
0,1,14,51,01
0,0,15,51,00
0,1,16,51,01
0,0,17,51,00
1,0,18,51,10
1,0,19,51,10
1,0,20,51,10
1,0,21,51,10
0,0,22,51,00
1,0,23,51,10
1,0,24,51,10
0,0,25,51,00
0,1,26,51,01
0,0,27,51,00
1,0,28,51,10
1,0,29,51,10
0,0,30,51,00
0,1,31,51,01
0,0,32,51,00
1,0,33,51,10
1,0,34,51,10
0,0,35,51,00
0,1,36,51,01
0,0,37,51,00
1,0,38,51,10
0,0,39,51,00
1,0,40,51,10
1,0,41,51,10
1,0,42,51,10
1,0,43,51,10
0,0,44,51,00
1,0,45,51,10
1,0,46,51,10
0,0,47,51,00
1,0,48,51,10
0,0,49,51,00
1,0,50,51,10
0,0,51,51,00
0,1,52,51,01
0,0,53,51,00
1,0,54,51,10
1,0,55,51,10
0,0,56,51,00
1,0,57,51,10
0,0,58,51,00
1,0,59,51,10
1,0,60,51,10
0,0,61,51,00
0,1,62,51,01
0,0,63,51,00
0,1,64,51,01
0,0,65,51,00
0,1,66,51,01
0,1,67,51,01
0,1,68,51,01
0,0,69,51,00
1,0,70,51,10
1,0,71,51,10
0,0,72,51,00
1,0,73,51,10
0,0,74,51,00
1,0,75,51,10
0,0,76,51,00
1,0,77,51,10
0,0,78,51,00
0,1,79,51,01
0,0,80,51,00
0,1,81,51,01
0,1,82,51,01
0,0,83,51,00
0,1,84,51,01
0,1,85,51,01
0,0,86,51,00
0,1,87,51,01
0,1,88,51,01
0,1,89,51,01
0,1,90,51,01
0,1,91,51,01
0,0,92,51,00
1,0,93,51,10
0,0,94,51,00
0,1,95,51,01
0,1,96,51,01
0,1,97,51,01
0,0,98,51,00
1,0,99,51,10
0,0,100,51,00
1,0,101,51,10
0,0,1,51,00
0,1,2,51,01
0,0,3,51,00
0,1,4,51,01
0,0,5,51,00
0,1,6,51,01
0,0,7,51,00
0,1,8,51,01
0,1,9,51,01
0,0,10,51,00
0,1,11,51,01
0,0,12,51,00
1,0,13,51,10
0,0,14,51,00
0,1,15,51,01
0,1,16,51,01
0,1,17,51,01
0,0,18,51,00
0,1,19,51,01
0,0,20,51,00
1,0,21,51,10
0,0,22,51,00
1,0,23,51,10
0,0,24,51,00
1,0,25,51,10
0,0,26,51,00
1,0,27,51,10
1,0,28,51,10
1,0,29,51,10
1,0,30,51,10
0,0,31,51,00
1,0,32,51,10
0,0,33,51,00
1,0,34,51,10
0,0,35,51,00
1,0,36,51,10
0,0,37,51,00
1,0,38,51,10
0,0,39,51,00
0,1,40,51,01
0,0,41,51,00
1,0,42,51,10
1,0,43,51,10
1,0,44,51,10
0,0,45,51,00
1,0,46,51,10
0,0,47,51,00
1,0,48,51,10
1,0,49,51,10
0,0,50,51,00
1,0,51,51,10
0,0,52,51,00
0,1,53,51,01
0,0,54,51,00
1,0,55,51,10
0,0,56,51,00
1,0,57,51,10
1,0,58,51,10
1,0,59,51,10
0,0,60,51,00
0,1,61,51,01
0,1,62,51,01
0,0,63,51,00
1,0,64,51,10
0,0,65,51,00
1,0,66,51,10
1,0,67,51,10
0,0,68,51,00
1,0,69,51,10
0,0,70,51,00
0,1,71,51,01
0,1,72,51,01
0,0,73,51,00
1,0,74,51,10
1,0,75,51,10
1,0,76,51,10
0,0,77,51,00
0,1,78,51,01
0,1,79,51,01
0,0,80,51,00
1,0,81,51,10
1,0,82,51,10
1,0,83,51,10
0,0,84,51,00
0,1,85,51,01
0,0,86,51,00
1,0,87,51,10
0,0,88,51,00
1,0,89,51,10
0,0,90,51,00
1,0,91,51,10
1,0,92,51,10
0,0,93,51,00
0,1,94,51,01
0,0,95,51,00
0,1,96,51,01
0,1,97,51,01
0,0,98,51,00
1,0,99,51,10
0,0,100,51,00
0,1,101,51,01
0,0,1,51,00
1,0,2,51,10
1,0,3,51,10
0,0,4,51,00
1,0,5,51,10
0,0,6,51,00
0,1,7,51,01
0,0,8,51,00
0,1,9,51,01
0,1,10,51,01
0,1,11,51,01
0,1,12,51,01
0,1,13,51,01
0,1,14,51,01
0,1,15,51,01
0,0,16,51,00
1,0,17,51,10
0,0,18,51,00
1,0,19,51,10
0,0,20,51,00
0,1,21,51,01
0,1,22,51,01
0,0,23,51,00
1,0,24,51,10
1,0,25,51,10
1,0,26,51,10
0,0,27,51,00
1,0,28,51,10
1,0,29,51,10
0,0,30,51,00
1,0,31,51,10
1,0,32,51,10
1,0,33,51,10
1,0,34,51,10
0,0,35,51,00
1,0,36,51,10
1,0,37,51,10
0,0,38,51,00
0,1,39,51,01
0,0,40,51,00
1,0,41,51,10
1,0,42,51,10
0,0,43,51,00
0,1,44,51,01
0,0,45,51,00
0,1,46,51,01
0,0,47,51,00
1,0,48,51,10
1,0,49,51,10
1,0,50,51,10
0,0,51,51,00
1,0,52,51,10
0,0,53,51,00
0,1,54,51,01
0,1,55,51,01
0,1,56,51,01
0,1,57,51,01
0,0,58,51,00
1,0,59,51,10
0,0,60,51,00
0,1,61,51,01
0,0,62,51,00
1,0,63,51,10
0,0,64,51,00
0,1,65,51,01
0,1,66,51,01
0,0,67,51,00
0,1,68,51,01
0,1,69,51,01
0,1,70,51,01
0,1,71,51,01
0,1,72,51,01
0,1,73,51,01
0,1,74,51,01
0,1,75,51,01
0,0,76,51,00
1,0,77,51,10
0,0,78,51,00
1,0,79,51,10
1,0,80,51,10
1,0,81,51,10
1,0,82,51,10
0,0,83,51,00
1,0,84,51,10
1,0,85,51,10
0,0,86,51,00
0,1,87,51,01
0,0,88,51,00
0,1,89,51,01
0,0,90,51,00
0,1,91,51,01
0,1,92,51,01
0,1,93,51,01
0,1,94,51,01
0,0,95,51,00
0,1,96,51,01
0,0,97,51,00
1,0,98,51,10
1,0,99,51,10
1,0,100,51,10
1,0,101,51,10
0,0,1,52,00
0,1,2,52,01
0,0,3,52,00
0,1,4,52,01
0,0,5,52,00
0,1,6,52,01
0,1,7,52,01
0,1,8,52,01
0,1,9,52,01
0,1,10,52,01
0,1,11,52,01
0,0,12,52,00
0,1,13,52,01
0,0,14,52,00
1,0,15,52,10
0,0,16,52,00
0,1,17,52,01
0,0,18,52,00
0,1,19,52,01
0,1,20,52,01
0,0,21,52,00
0,1,22,52,01
0,0,23,52,00
1,0,24,52,10
1,0,25,52,10
1,0,26,52,10
1,0,27,52,10
1,0,28,52,10
0,0,29,52,00
0,1,30,52,01
0,0,31,52,00
0,1,32,52,01
0,1,33,52,01
0,1,34,52,01
0,0,35,52,00
1,0,36,52,10
0,0,37,52,00
1,0,38,52,10
1,0,39,52,10
1,0,40,52,10
0,0,41,52,00
1,0,42,52,10
0,0,43,52,00
1,0,44,52,10
0,0,45,52,00
0,1,46,52,01
0,0,47,52,00
1,0,48,52,10
0,0,49,52,00
1,0,50,52,10
1,0,51,52,10
0,0,52,52,00
0,1,53,52,01
0,1,54,52,01
0,0,55,52,00
1,0,56,52,10
0,0,57,52,00
0,1,58,52,01
0,0,59,52,00
0,1,60,52,01
0,0,61,52,00
0,1,62,52,01
0,0,63,52,00
0,1,64,52,01
0,1,65,52,01
0,1,66,52,01
0,1,67,52,01
0,1,68,52,01
0,1,69,52,01
0,1,70,52,01
0,1,71,52,01
0,0,72,52,00
0,1,73,52,01
0,0,74,52,00
0,1,75,52,01
0,1,76,52,01
0,1,77,52,01
0,1,78,52,01
0,1,79,52,01
0,1,80,52,01
0,1,81,52,01
0,1,82,52,01
0,0,83,52,00
0,1,84,52,01
0,1,85,52,01
0,1,86,52,01
0,0,87,52,00
0,1,88,52,01
0,1,89,52,01
0,0,90,52,00
0,1,91,52,01
0,1,92,52,01
0,0,93,52,00
1,0,94,52,10
0,0,95,52,00
0,1,96,52,01
0,1,97,52,01
0,1,98,52,01
0,0,99,52,00
0,1,100,52,01
0,0,101,52,00
0,0,1,52,00
1,0,2,52,10
0,0,3,52,00
1,0,4,52,10
0,0,5,52,00
0,1,6,52,01
0,0,7,52,00
0,1,8,52,01
0,1,9,52,01
0,0,10,52,00
0,1,11,52,01
0,0,12,52,00
1,0,13,52,10
0,0,14,52,00
0,1,15,52,01
0,0,16,52,00
0,1,17,52,01
0,1,18,52,01
0,0,19,52,00
1,0,20,52,10
1,0,21,52,10
0,0,22,52,00
1,0,23,52,10
1,0,24,52,10
1,0,25,52,10
1,0,26,52,10
1,0,27,52,10
1,0,28,52,10
0,0,29,52,00
0,1,30,52,01
0,1,31,52,01
0,0,32,52,00
1,0,33,52,10
1,0,34,52,10
1,0,35,52,10
0,0,36,52,00
1,0,37,52,10
0,0,38,52,00
1,0,39,52,10
1,0,40,52,10
1,0,41,52,10
1,0,42,52,10
0,0,43,52,00
1,0,44,52,10
1,0,45,52,10
0,0,46,52,00
0,1,47,52,01
0,1,48,52,01
0,0,49,52,00
0,1,50,52,01
0,0,51,52,00
0,1,52,52,01
0,0,53,52,00
1,0,54,52,10
0,0,55,52,00
0,1,56,52,01
0,1,57,52,01
0,1,58,52,01
0,1,59,52,01
0,0,60,52,00
0,1,61,52,01
0,0,62,52,00
1,0,63,52,10
0,0,64,52,00
1,0,65,52,10
1,0,66,52,10
1,0,67,52,10
1,0,68,52,10
1,0,69,52,10
0,0,70,52,00
1,0,71,52,10
1,0,72,52,10
1,0,73,52,10
1,0,74,52,10
0,0,75,52,00
0,1,76,52,01
0,1,77,52,01
0,1,78,52,01
0,0,79,52,00
1,0,80,52,10
1,0,81,52,10
0,0,82,52,00
0,1,83,52,01
0,0,84,52,00
0,1,85,52,01
0,1,86,52,01
0,1,87,52,01
0,0,88,52,00
0,1,89,52,01
0,0,90,52,00
0,1,91,52,01
0,1,92,52,01
0,0,93,52,00
0,1,94,52,01
0,1,95,52,01
0,0,96,52,00
1,0,97,52,10
0,0,98,52,00
1,0,99,52,10
0,0,100,52,00
1,0,101,52,10
0,0,1,52,00
0,1,2,52,01
0,0,3,52,00
1,0,4,52,10
1,0,5,52,10
1,0,6,52,10
0,0,7,52,00
1,0,8,52,10
0,0,9,52,00
0,1,10,52,01
0,1,11,52,01
0,0,12,52,00
1,0,13,52,10
0,0,14,52,00
1,0,15,52,10
1,0,16,52,10
0,0,17,52,00
1,0,18,52,10
0,0,19,52,00
1,0,20,52,10
1,0,21,52,10
0,0,22,52,00
1,0,23,52,10
0,0,24,52,00
1,0,25,52,10
0,0,26,52,00
1,0,27,52,10
1,0,28,52,10
0,0,29,52,00
1,0,30,52,10
0,0,31,52,00
1,0,32,52,10
0,0,33,52,00
1,0,34,52,10
0,0,35,52,00
0,1,36,52,01
0,0,37,52,00
0,1,38,52,01
0,0,39,52,00
1,0,40,52,10
1,0,41,52,10
0,0,42,52,00
1,0,43,52,10
0,0,44,52,00
0,1,45,52,01
0,0,46,52,00
1,0,47,52,10
0,0,48,52,00
1,0,49,52,10
0,0,50,52,00
1,0,51,52,10
0,0,52,52,00
1,0,53,52,10
0,0,54,52,00
0,1,55,52,01
0,0,56,52,00
1,0,57,52,10
0,0,58,52,00
0,1,59,52,01
0,1,60,52,01
0,0,61,52,00
0,1,62,52,01
0,1,63,52,01
0,0,64,52,00
0,1,65,52,01
0,1,66,52,01
0,1,67,52,01
0,0,68,52,00
0,1,69,52,01
0,1,70,52,01
0,1,71,52,01
0,0,72,52,00
1,0,73,52,10
0,0,74,52,00
1,0,75,52,10
0,0,76,52,00
0,1,77,52,01
0,1,78,52,01
0,1,79,52,01
0,0,80,52,00
0,1,81,52,01
0,0,82,52,00
0,1,83,52,01
0,1,84,52,01
0,1,85,52,01
0,0,86,52,00
0,1,87,52,01
0,0,88,52,00
0,1,89,52,01
0,1,90,52,01
0,1,91,52,01
0,0,92,52,00
1,0,93,52,10
0,0,94,52,00
0,1,95,52,01
0,0,96,52,00
1,0,97,52,10
1,0,98,52,10
1,0,99,52,10
0,0,100,52,00
1,0,101,52,10
0,0,1,52,00
0,1,2,52,01
0,0,3,52,00
1,0,4,52,10
1,0,5,52,10
0,0,6,52,00
0,1,7,52,01
0,0,8,52,00
0,1,9,52,01
0,0,10,52,00
0,1,11,52,01
0,0,12,52,00
0,1,13,52,01
0,1,14,52,01
0,0,15,52,00
0,1,16,52,01
0,0,17,52,00
1,0,18,52,10
0,0,19,52,00
1,0,20,52,10
1,0,21,52,10
0,0,22,52,00
0,1,23,52,01
0,0,24,52,00
1,0,25,52,10
0,0,26,52,00
1,0,27,52,10
1,0,28,52,10
1,0,29,52,10
1,0,30,52,10
0,0,31,52,00
1,0,32,52,10
1,0,33,52,10
1,0,34,52,10
1,0,35,52,10
0,0,36,52,00
1,0,37,52,10
0,0,38,52,00
1,0,39,52,10
1,0,40,52,10
1,0,41,52,10
0,0,42,52,00
0,1,43,52,01
0,0,44,52,00
0,1,45,52,01
0,1,46,52,01
0,0,47,52,00
0,1,48,52,01
0,0,49,52,00
0,1,50,52,01
0,1,51,52,01
0,1,52,52,01
0,1,53,52,01
0,1,54,52,01
0,1,55,52,01
0,1,56,52,01
0,1,57,52,01
0,1,58,52,01
0,0,59,52,00
0,1,60,52,01
0,0,61,52,00
0,1,62,52,01
0,0,63,52,00
0,1,64,52,01
0,0,65,52,00
0,1,66,52,01
0,1,67,52,01
0,0,68,52,00
1,0,69,52,10
1,0,70,52,10
0,0,71,52,00
1,0,72,52,10
1,0,73,52,10
0,0,74,52,00
1,0,75,52,10
0,0,76,52,00
0,1,77,52,01
0,1,78,52,01
0,1,79,52,01
0,0,80,52,00
1,0,81,52,10
0,0,82,52,00
1,0,83,52,10
0,0,84,52,00
1,0,85,52,10
1,0,86,52,10
1,0,87,52,10
1,0,88,52,10
1,0,89,52,10
0,0,90,52,00
1,0,91,52,10
1,0,92,52,10
1,0,93,52,10
0,0,94,52,00
0,1,95,52,01
0,0,96,52,00
1,0,97,52,10
1,0,98,52,10
1,0,99,52,10
1,0,100,52,10
0,0,101,52,00
0,0,1,52,00
1,0,2,52,10
1,0,3,52,10
0,0,4,52,00
0,1,5,52,01
0,0,6,52,00
1,0,7,52,10
1,0,8,52,10
0,0,9,52,00
1,0,10,52,10
1,0,11,52,10
0,0,12,52,00
0,1,13,52,01
0,0,14,52,00
1,0,15,52,10
1,0,16,52,10
0,0,17,52,00
0,1,18,52,01
0,0,19,52,00
1,0,20,52,10
1,0,21,52,10
0,0,22,52,00
1,0,23,52,10
1,0,24,52,10
0,0,25,52,00
0,1,26,52,01
0,0,27,52,00
1,0,28,52,10
1,0,29,52,10
0,0,30,52,00
1,0,31,52,10
1,0,32,52,10
0,0,33,52,00
0,1,34,52,01
0,0,35,52,00
0,1,36,52,01
0,1,37,52,01
0,0,38,52,00
0,1,39,52,01
0,1,40,52,01
0,1,41,52,01
0,0,42,52,00
1,0,43,52,10
1,0,44,52,10
0,0,45,52,00
0,1,46,52,01
0,1,47,52,01
0,0,48,52,00
0,1,49,52,01
0,1,50,52,01
0,1,51,52,01
0,0,52,52,00
1,0,53,52,10
0,0,54,52,00
0,1,55,52,01
0,0,56,52,00
0,1,57,52,01
0,1,58,52,01
0,1,59,52,01
0,1,60,52,01
0,0,61,52,00
1,0,62,52,10
1,0,63,52,10
1,0,64,52,10
1,0,65,52,10
0,0,66,52,00
0,1,67,52,01
0,1,68,52,01
0,1,69,52,01
0,1,70,52,01
0,1,71,52,01
0,0,72,52,00
1,0,73,52,10
0,0,74,52,00
1,0,75,52,10
1,0,76,52,10
0,0,77,52,00
0,1,78,52,01
0,0,79,52,00
1,0,80,52,10
0,0,81,52,00
0,1,82,52,01
0,0,83,52,00
1,0,84,52,10
0,0,85,52,00
1,0,86,52,10
1,0,87,52,10
0,0,88,52,00
1,0,89,52,10
1,0,90,52,10
1,0,91,52,10
0,0,92,52,00
1,0,93,52,10
0,0,94,52,00
1,0,95,52,10
0,0,96,52,00
1,0,97,52,10
1,0,98,52,10
0,0,99,52,00
1,0,100,52,10
1,0,101,52,10
1,1,1,53,11
0,1,2,53,01
0,1,3,53,01
0,0,4,53,00
1,0,5,53,10
1,0,6,53,10
1,0,7,53,10
0,0,8,53,00
0,1,9,53,01
0,0,10,53,00
1,0,11,53,10
1,0,12,53,10
